metric,area,comp,suff
mae,0.05,5.295637,26.907634
mae,0.075,6.751458,25.354472
mae,0.1,7.628714,24.429569
mae,0.15,9.253772,22.449983
mse,0.05,2.454439,41.225954
mse,0.075,3.751888,37.099918
mse,0.1,4.643474,34.745857
mse,0.15,6.549115,29.925217
