metric,area,comp,suff
mae,0.05,9.770897,24.63605
mae,0.075,10.923479,22.082863
mae,0.1,11.522467,20.557287
mae,0.15,12.755682,17.354547
mse,0.05,7.23606,35.087277
mse,0.075,8.681251,28.666202
mse,0.1,9.478909,25.09527
mse,0.15,11.289003,18.334657
