metric,area,comp,suff
mae,0.05,6.233929,26.684625
mae,0.075,7.879627,25.203984
mae,0.1,8.87168,24.370228
mae,0.15,10.670019,22.654888
mse,0.05,3.457411,40.967986
mse,0.075,5.18066,37.132439
mse,0.1,6.354428,35.035601
mse,0.15,8.746884,30.821223
