metric,area,comp,suff
mae,0.05,4.013255,24.494741
mae,0.075,6.165207,23.06659
mae,0.1,7.328539,22.141801
mae,0.15,9.712086,20.03858
mse,0.05,2.012057,35.87836
mse,0.075,3.955279,32.473172
mse,0.1,5.188519,30.320469
mse,0.15,8.219354,25.599733
