metric,area,comp,suff
mae,0.05,6.846853,23.795851
mae,0.075,8.775314,22.434951
mae,0.1,9.656788,21.706755
mae,0.15,11.263849,20.269197
mse,0.05,4.746521,33.932691
mse,0.075,6.96167,30.74074
mse,0.1,8.102625,29.098557
mse,0.15,10.323098,26.065472
