metric,area,comp,suff
mae,0.05,8.197276,23.20896
mae,0.075,10.145123,21.820898
mae,0.1,11.06197,21.131736
mae,0.15,12.797334,19.838254
mse,0.05,6.075358,32.853676
mse,0.075,8.436161,29.781444
mse,0.1,9.64348,28.349379
mse,0.15,12.271757,25.800355
