metric,area,comp,suff
mae,0.05,8.772,15.187296
mae,0.075,10.083893,14.330467
mae,0.1,10.746374,13.843951
mae,0.15,12.031246,12.776744
mse,0.05,6.932984,15.109616
mse,0.075,8.420873,13.544306
mse,0.1,9.249639,12.708513
mse,0.15,11.037053,10.97919
