metric,area,comp,suff
mae,0.05,5.490178,16.901777
mae,0.075,6.814336,16.409212
mae,0.1,7.502326,16.139785
mae,0.15,8.763396,15.531311
mse,0.05,3.164133,18.315044
mse,0.075,4.344311,17.296821
mse,0.1,5.028002,16.759243
mse,0.15,6.429614,15.593021
