metric,area,comp,suff
mae,0.05,5.079552,15.29783
mae,0.075,6.723237,14.662973
mae,0.1,7.582917,14.318401
mae,0.15,8.990806,13.693223
mse,0.05,2.958046,15.712185
mse,0.075,4.371257,14.616093
mse,0.1,5.187493,14.036053
mse,0.15,6.641278,13.013377
