metric,area,comp,suff
mae,0.05,13.949727,13.174816
mae,0.075,15.133128,12.221623
mae,0.1,15.777912,11.656001
mae,0.15,17.519168,10.153203
mse,0.05,13.534494,12.893145
mse,0.075,15.194991,11.17174
mse,0.1,16.377577,10.156912
mse,0.15,20.136293,7.85417
