metric,area,comp,suff
mae,0.05,9.846498,13.365494
mae,0.075,10.804673,12.548192
mae,0.1,11.285544,12.033246
mae,0.15,12.181087,10.935925
mse,0.05,7.882804,12.032398
mse,0.075,8.981963,10.773416
mse,0.1,9.606255,10.009672
mse,0.15,10.822468,8.460871
