metric,area,comp,suff
accuracy,0.05,0.87111,0.962199
accuracy,0.075,0.860693,0.970269
accuracy,0.1,0.853532,0.977865
accuracy,0.15,0.841909,0.981337
auc,0.05,0.427899,0.73247
auc,0.075,0.409418,0.738456
auc,0.1,0.389378,0.742807
auc,0.15,0.370949,0.74423
cross_entropy,0.05,0.332859,0.153332
cross_entropy,0.075,0.352855,0.130004
cross_entropy,0.1,0.368758,0.114344
cross_entropy,0.15,0.387885,0.097772
