metric,area,comp,suff
accuracy,0.05,0.885312,0.959475
accuracy,0.075,0.875072,0.961468
accuracy,0.1,0.866786,0.964289
accuracy,0.15,0.863217,0.969104
auc,0.05,0.445446,0.720153
auc,0.075,0.432378,0.724722
auc,0.1,0.420415,0.726684
auc,0.15,0.411814,0.732536
cross_entropy,0.05,0.311206,0.160752
cross_entropy,0.075,0.323933,0.152683
cross_entropy,0.1,0.335185,0.147167
cross_entropy,0.15,0.353337,0.135083
