metric,area,comp,suff
accuracy,0.05,0.917036,0.825023
accuracy,0.075,0.875981,0.799592
accuracy,0.1,0.834748,0.77404
accuracy,0.15,0.767924,0.731128
auc,0.05,0.721697,0.521736
auc,0.075,0.713304,0.539941
auc,0.1,0.701859,0.554344
auc,0.15,0.68374,0.579813
cross_entropy,0.05,0.199792,0.38747
cross_entropy,0.075,0.273691,0.424201
cross_entropy,0.1,0.345064,0.463075
cross_entropy,0.15,0.474267,0.532962
