metric,area,comp,suff
mae,0.05,13.758995,19.565599
mae,0.075,14.637751,17.211777
mae,0.1,15.029701,15.897919
mae,0.15,15.849729,13.172566
mse,0.05,15.684763,22.6481
mse,0.075,16.982912,17.876814
mse,0.1,17.556484,15.456719
mse,0.15,18.8185,10.969741
