metric,area,comp,suff
mae,0.05,13.400943,19.466604
mae,0.075,14.940316,17.47147
mae,0.1,16.128064,16.31692
mae,0.15,18.836412,14.784887
mse,0.05,17.225921,25.364699
mse,0.075,19.386123,20.84288
mse,0.1,21.545363,18.282672
mse,0.15,26.931904,14.428678
