metric,area,comp,suff
mae,0.05,11.35248,22.045543
mae,0.075,12.519109,20.35944
mae,0.1,13.004406,19.380785
mae,0.15,13.869316,17.232431
mse,0.05,12.712185,28.726457
mse,0.075,14.178138,24.8462
mse,0.1,14.826105,22.724949
mse,0.15,16.028346,18.366734
