metric,area,comp,suff
accuracy,0.05,0.978218,0.932485
accuracy,0.075,0.971925,0.923804
accuracy,0.1,0.969321,0.916426
accuracy,0.15,0.96281,0.909264
auc,0.05,0.696094,0.439372
auc,0.075,0.68684,0.459882
auc,0.1,0.676657,0.47196
auc,0.15,0.655991,0.503624
cross_entropy,0.05,0.108734,0.235366
cross_entropy,0.075,0.11581,0.241611
cross_entropy,0.1,0.12293,0.249888
cross_entropy,0.15,0.13383,0.25911
