metric,area,comp,suff
accuracy,0.05,0.965117,0.967802
accuracy,0.075,0.964249,0.969538
accuracy,0.1,0.964683,0.969618
accuracy,0.15,0.964683,0.972222
auc,0.05,0.650617,0.637997
auc,0.075,0.627237,0.650436
auc,0.1,0.597699,0.65719
auc,0.15,0.541632,0.665994
cross_entropy,0.05,0.101555,0.118685
cross_entropy,0.075,0.112418,0.118913
cross_entropy,0.1,0.12098,0.12064
cross_entropy,0.15,0.136761,0.123144
