metric,area,comp,suff
accuracy,0.05,0.967014,0.969104
accuracy,0.075,0.967014,0.971354
accuracy,0.1,0.96658,0.973958
accuracy,0.15,0.965278,0.978299
auc,0.05,0.6263,0.615701
auc,0.075,0.602399,0.632516
auc,0.1,0.579274,0.654367
auc,0.15,0.529642,0.667528
cross_entropy,0.05,0.111465,0.117276
cross_entropy,0.075,0.117317,0.112167
cross_entropy,0.1,0.124386,0.106828
cross_entropy,0.15,0.13548,0.101001
