metric,area,comp,suff
accuracy,0.05,0.965985,0.970759
accuracy,0.075,0.964249,0.97293
accuracy,0.1,0.964683,0.97526
accuracy,0.15,0.964249,0.974392
auc,0.05,0.717892,0.723611
auc,0.075,0.69409,0.740507
auc,0.1,0.655597,0.74521
auc,0.15,0.600817,0.749818
cross_entropy,0.05,0.10123,0.112954
cross_entropy,0.075,0.111866,0.112657
cross_entropy,0.1,0.121342,0.115229
cross_entropy,0.15,0.135115,0.120163
