metric,area,comp,suff
accuracy,0.05,0.966146,0.97309
accuracy,0.075,0.965712,0.973524
accuracy,0.1,0.965278,0.971354
accuracy,0.15,0.963976,0.973958
auc,0.05,0.650684,0.655178
auc,0.075,0.617561,0.66268
auc,0.1,0.589577,0.667915
auc,0.15,0.523046,0.677817
cross_entropy,0.05,0.105365,0.110488
cross_entropy,0.075,0.116987,0.112635
cross_entropy,0.1,0.125343,0.117208
cross_entropy,0.15,0.140838,0.121031
