metric,area,comp,suff
accuracy,0.05,0.966065,0.973878
accuracy,0.075,0.966065,0.973444
accuracy,0.1,0.964329,0.97293
accuracy,0.15,0.963895,0.968236
auc,0.05,0.689442,0.696245
auc,0.075,0.656561,0.706679
auc,0.1,0.614436,0.715621
auc,0.15,0.551595,0.725575
cross_entropy,0.05,0.103766,0.115665
cross_entropy,0.075,0.114826,0.11735
cross_entropy,0.1,0.126829,0.117357
cross_entropy,0.15,0.14185,0.120929
