metric,area,comp,suff
accuracy,0.05,0.971627,0.960503
accuracy,0.075,0.969023,0.965278
accuracy,0.1,0.966853,0.968316
accuracy,0.15,0.965117,0.96875
auc,0.05,0.664836,0.583605
auc,0.075,0.659574,0.603174
auc,0.1,0.65474,0.621351
auc,0.15,0.6402,0.64391
cross_entropy,0.05,0.085191,0.148399
cross_entropy,0.075,0.09101,0.145896
cross_entropy,0.1,0.095854,0.142574
cross_entropy,0.15,0.104226,0.139978
