metric,area,comp,suff
accuracy,0.05,0.965278,0.971354
accuracy,0.075,0.963542,0.969618
accuracy,0.1,0.963976,0.970052
accuracy,0.15,0.963542,0.97092
auc,0.05,0.645093,0.639433
auc,0.075,0.617785,0.654861
auc,0.1,0.580866,0.661209
auc,0.15,0.519186,0.670089
cross_entropy,0.05,0.100585,0.115619
cross_entropy,0.075,0.11217,0.11649
cross_entropy,0.1,0.122798,0.1193
cross_entropy,0.15,0.13751,0.12243
