metric,area,comp,suff
accuracy,0.05,0.989583,0.963108
accuracy,0.075,0.987847,0.963108
accuracy,0.1,0.983507,0.96441
accuracy,0.15,0.978299,0.965278
auc,0.05,0.678718,0.446049
auc,0.075,0.678167,0.473212
auc,0.1,0.676921,0.507984
auc,0.15,0.675964,0.543336
cross_entropy,0.05,0.086131,0.153621
cross_entropy,0.075,0.083975,0.150635
cross_entropy,0.1,0.083379,0.145996
cross_entropy,0.15,0.08358,0.138769
