metric,area,comp,suff
accuracy,0.05,0.997179,0.980903
accuracy,0.075,0.997179,0.982205
accuracy,0.1,0.998047,0.985243
accuracy,0.15,0.986762,0.991753
auc,0.05,0.416667,0.36606
auc,0.075,0.416667,0.41
auc,0.1,0.416435,0.412373
auc,0.15,0.415907,0.41418
cross_entropy,0.05,0.095932,0.106485
cross_entropy,0.075,0.094539,0.095325
cross_entropy,0.1,0.093885,0.0916
cross_entropy,0.15,0.106887,0.091498
