metric,area,comp,suff
accuracy,0.05,0.898196,0.841339
accuracy,0.075,0.896026,0.854086
accuracy,0.1,0.900367,0.853411
accuracy,0.15,0.891172,0.858619
auc,0.05,0.558146,0.501407
auc,0.075,0.543569,0.526794
auc,0.1,0.518751,0.545839
auc,0.15,0.498291,0.564632
cross_entropy,0.05,0.260026,0.363008
cross_entropy,0.075,0.273312,0.358063
cross_entropy,0.1,0.271327,0.355758
cross_entropy,0.15,0.278816,0.346691
