metric,area,comp,suff
accuracy,0.05,0.782584,0.904353
accuracy,0.075,0.734086,0.911812
accuracy,0.1,0.693126,0.920059
accuracy,0.15,0.649016,0.922229
auc,0.05,0.445423,0.542797
auc,0.075,0.393231,0.575159
auc,0.1,0.337608,0.597997
auc,0.15,0.330663,0.613048
cross_entropy,0.05,0.494345,0.25506
cross_entropy,0.075,0.62369,0.233797
cross_entropy,0.1,0.707301,0.217099
cross_entropy,0.15,0.804236,0.202411
