metric,area,comp,suff
accuracy,0.05,0.726354,0.891606
accuracy,0.075,0.704138,0.906363
accuracy,0.1,0.694075,0.908099
accuracy,0.15,0.706662,0.920846
auc,0.05,0.408459,0.505863
auc,0.075,0.372363,0.534594
auc,0.1,0.352159,0.566229
auc,0.15,0.308039,0.593585
cross_entropy,0.05,0.637088,0.266212
cross_entropy,0.075,0.673492,0.24558
cross_entropy,0.1,0.666611,0.22902
cross_entropy,0.15,0.640595,0.206453
