metric,area,comp,suff
accuracy,0.05,0.780687,0.8963
accuracy,0.075,0.72817,0.910976
accuracy,0.1,0.686423,0.914529
accuracy,0.15,0.641718,0.927035
auc,0.05,0.391092,0.444096
auc,0.075,0.366376,0.472354
auc,0.1,0.338708,0.496992
auc,0.15,0.294883,0.538977
cross_entropy,0.05,0.52054,0.268105
cross_entropy,0.075,0.640321,0.245014
cross_entropy,0.1,0.737583,0.232878
cross_entropy,0.15,0.856238,0.207521
