metric,area,comp,suff
mae,0.05,11.453617,15.962709
mae,0.075,12.774484,14.676496
mae,0.1,13.42684,13.85166
mae,0.15,14.615259,12.134176
mse,0.05,10.295383,16.819005
mse,0.075,12.140381,14.384496
mse,0.1,13.117243,12.92118
mse,0.15,15.06129,10.104274
