metric,area,comp,suff
mae,0.05,2.507694,20.598431
mae,0.075,3.318981,20.244136
mae,0.1,4.027263,19.980277
mae,0.15,5.374748,19.306143
mse,0.05,0.594702,27.181025
mse,0.075,0.953538,26.342713
mse,0.1,1.35025,25.742907
mse,0.15,2.332639,24.239123
