metric,area,comp,suff
mae,0.05,8.764233,23.770341
mae,0.075,10.673347,21.835428
mae,0.1,11.592985,20.703347
mae,0.15,13.382797,18.288828
mse,0.05,7.216996,32.82234
mse,0.075,9.818504,28.137113
mse,0.1,11.1655,25.571214
mse,0.15,13.911941,20.525355
