metric,area,comp,suff
mae,0.05,4.824879,14.162178
mae,0.075,5.664614,13.859417
mae,0.1,6.064992,13.695325
mae,0.15,6.815112,13.368611
mse,0.05,2.479304,12.552781
mse,0.075,3.101972,12.063301
mse,0.1,3.418322,11.828344
mse,0.15,4.080547,11.340581
