metric,area,comp,suff
mae,0.05,4.939792,14.524418
mae,0.075,5.865398,14.262755
mae,0.1,6.341221,14.167434
mae,0.15,7.224535,13.945959
mse,0.05,2.593063,13.128626
mse,0.075,3.381455,12.732976
mse,0.1,3.821521,12.615853
mse,0.15,4.704113,12.34899
