metric,area,comp,suff
mae,0.05,9.856305,9.737751
mae,0.075,11.208737,8.313186
mae,0.1,11.797676,7.593536
mae,0.15,12.817077,6.192473
mse,0.05,6.68897,5.932904
mse,0.075,8.447694,4.366405
mse,0.1,9.294655,3.667331
mse,0.15,10.861256,2.478097
