metric,area,comp,suff
mae,0.05,9.862351,9.729002
mae,0.075,11.246266,8.26333
mae,0.1,11.833151,7.548768
mae,0.15,12.866864,6.191997
mse,0.05,6.66904,5.926958
mse,0.075,8.463986,4.320513
mse,0.1,9.316001,3.620736
mse,0.15,10.884695,2.474954
