metric,area,comp,suff
mae,0.05,9.699882,9.742816
mae,0.075,11.057505,8.320356
mae,0.1,11.660425,7.592678
mae,0.15,12.66568,6.202005
mse,0.05,6.551402,5.910131
mse,0.075,8.298448,4.350127
mse,0.1,9.15611,3.638733
mse,0.15,10.628402,2.484524
