metric,area,comp,suff
mae,0.05,7.410204,16.269393
mae,0.075,9.602683,17.064525
mae,0.1,10.73425,17.608912
mae,0.15,12.886397,18.867213
mse,0.05,4.160244,16.073437
mse,0.075,6.297837,17.444726
mse,0.1,7.574249,18.374969
mse,0.15,10.343908,20.522515
