metric,area,comp,suff
mae,0.05,9.910614,9.778725
mae,0.075,11.229917,8.339067
mae,0.1,11.838892,7.609755
mae,0.15,12.857972,6.200471
mse,0.05,6.737741,5.959031
mse,0.075,8.483478,4.372616
mse,0.1,9.339891,3.662374
mse,0.15,10.901065,2.477322
