metric,area,comp,suff
mae,0.05,11.812389,11.798157
mae,0.075,13.461141,10.35734
mae,0.1,14.253102,9.542648
mae,0.15,15.516494,7.9605
mse,0.05,10.223652,9.123401
mse,0.075,12.71188,7.145
mse,0.1,14.004521,6.143674
mse,0.15,16.239821,4.420669
