metric,area,comp,suff
mae,0.05,8.477143,17.560076
mae,0.075,10.894012,17.076928
mae,0.1,12.071669,16.845709
mae,0.15,14.228374,16.608228
mse,0.05,5.599785,24.243583
mse,0.075,8.703779,24.333998
mse,0.1,10.503226,24.49814
mse,0.15,14.252405,24.836027
