metric,area,comp,suff
mae,0.05,2.413702,17.131861
mae,0.075,4.326432,16.115475
mae,0.1,5.85586,15.418802
mae,0.15,9.86321,13.08366
mse,0.05,0.792499,19.167188
mse,0.075,2.055606,17.235981
mse,0.1,3.37156,15.958938
mse,0.15,7.150799,11.485323
