metric,area,comp,suff
mae,0.05,7.080489,14.045294
mae,0.075,9.383915,13.997827
mae,0.1,10.520823,14.041102
mae,0.15,12.4997,14.304422
mse,0.05,4.101422,11.634394
mse,0.075,6.730516,11.734791
mse,0.1,8.278309,11.950145
mse,0.15,11.368318,12.618525
