metric,area,comp,suff
mae,0.05,11.712484,11.764507
mae,0.075,13.351978,10.284234
mae,0.1,14.139372,9.512412
mae,0.15,15.468484,7.959971
mse,0.05,10.051986,9.023406
mse,0.075,12.482359,7.001242
mse,0.1,13.787328,6.042616
mse,0.15,16.041217,4.419902
