metric,area,comp,suff
mae,0.05,5.745088,10.979268
mae,0.075,7.524689,10.578984
mae,0.1,8.395891,10.490594
mae,0.15,9.957848,10.671013
mse,0.05,2.659322,7.762252
mse,0.075,4.271898,7.557873
mse,0.1,5.204865,7.616932
mse,0.15,7.10016,7.998086
