metric,area,comp,suff
mae,0.05,2.861909,16.967063
mae,0.075,4.21277,16.545096
mae,0.1,4.988663,16.271301
mae,0.15,6.65353,15.596281
mse,0.05,0.856951,18.749006
mse,0.075,1.704879,17.942332
mse,0.1,2.319376,17.431837
mse,0.15,3.898497,16.222812
