metric,area,comp,suff
mae,0.05,8.368163,14.929607
mae,0.075,9.576238,14.266241
mae,0.1,10.17342,13.86609
mae,0.15,11.265402,13.0154
mse,0.05,6.924475,14.743184
mse,0.075,8.091663,13.511512
mse,0.1,8.74093,12.807817
mse,0.15,10.066815,11.38778
