metric,area,comp,suff
mae,0.05,8.837695,14.928437
mae,0.075,9.334165,14.704531
mae,0.1,9.602472,14.557455
mae,0.15,10.201544,14.166213
mse,0.05,7.832505,14.933175
mse,0.075,8.194347,14.536331
mse,0.1,8.399068,14.288655
mse,0.15,8.895541,13.637898
