metric,area,comp,suff
mae,0.05,2.683901,28.826129
mae,0.075,3.675037,27.636858
mae,0.1,4.364427,26.789727
mae,0.15,5.903147,24.882722
mse,0.05,0.668498,47.282637
mse,0.075,1.164545,43.948583
mse,0.1,1.579158,41.619447
mse,0.15,2.708287,36.667838
