metric,area,comp,suff
mae,0.05,9.118073,24.541814
mae,0.075,10.422421,22.093714
mae,0.1,11.18445,20.64711
mae,0.15,12.577313,17.611256
mse,0.05,6.474116,34.862724
mse,0.075,8.043272,28.73154
mse,0.1,9.030415,25.351717
mse,0.15,11.02388,18.876642
