metric,area,comp,suff
mae,0.05,27.812884,38.803282
mae,0.075,38.173915,29.345955
mae,0.1,41.467542,27.029522
mae,0.15,41.495017,27.00577
mse,0.05,33.042393,63.565782
mse,0.075,63.413681,37.71726
mse,0.1,76.549786,33.336852
mse,0.15,76.653467,33.297838
