metric,area,comp,suff
mae,0.05,26.433697,40.613917
mae,0.075,35.075556,33.456279
mae,0.1,36.645003,32.446472
mae,0.15,37.059326,32.174389
mse,0.05,29.548256,69.378029
mse,0.075,52.2993,47.896015
mse,0.1,57.819486,45.669197
mse,0.15,58.959498,44.903254
