metric,area,comp,suff
mae,0.05,2.047255,25.610955
mae,0.075,2.903047,24.214515
mae,0.1,3.41141,23.285956
mae,0.15,4.526077,20.944147
mse,0.05,0.459354,38.520209
mse,0.075,0.814073,34.864828
mse,0.1,1.071794,32.5533
mse,0.15,1.736658,27.057896
