metric,area,comp,suff
accuracy,0.05,0.997396,0.994792
accuracy,0.075,0.996311,0.995226
accuracy,0.1,0.995443,0.996094
accuracy,0.15,0.995009,0.996094
auc,0.05,0.070781,0.031133
auc,0.075,0.071778,0.034782
auc,0.1,0.070426,0.039675
auc,0.15,0.070815,0.041561
cross_entropy,0.05,0.071916,0.095003
cross_entropy,0.075,0.074032,0.090786
cross_entropy,0.1,0.078819,0.087219
cross_entropy,0.15,0.081593,0.084269
