metric,area,comp,suff
mae,0.05,11.845933,13.218253
mae,0.075,12.849783,12.172742
mae,0.1,13.29656,11.550243
mae,0.15,14.126815,10.216573
mse,0.05,10.895368,11.646932
mse,0.075,12.202232,9.99779
mse,0.1,12.839071,9.078064
mse,0.15,14.080362,7.247891
