metric,area,comp,suff
accuracy,0.05,0.96867,0.955038
accuracy,0.075,0.962593,0.957031
accuracy,0.1,0.959121,0.95847
accuracy,0.15,0.953262,0.961982
auc,0.05,0.689203,0.61811
auc,0.075,0.673384,0.637309
auc,0.1,0.651341,0.649384
auc,0.15,0.611738,0.673412
cross_entropy,0.05,0.138941,0.175537
cross_entropy,0.075,0.149504,0.168498
cross_entropy,0.1,0.159206,0.163003
cross_entropy,0.15,0.172757,0.156292
