metric,area,comp,suff
accuracy,0.05,0.988498,0.986762
accuracy,0.075,0.988281,0.986545
accuracy,0.1,0.988281,0.986111
accuracy,0.15,0.988064,0.98763
auc,0.05,0.353118,0.287493
auc,0.075,0.35379,0.312959
auc,0.1,0.350892,0.323055
auc,0.15,0.346853,0.335066
cross_entropy,0.05,0.100498,0.116197
cross_entropy,0.075,0.099909,0.117262
cross_entropy,0.1,0.100528,0.117094
cross_entropy,0.15,0.101834,0.113886
