metric,area,comp,suff
accuracy,0.05,0.992839,0.987196
accuracy,0.075,0.992188,0.986762
accuracy,0.1,0.991102,0.986979
accuracy,0.15,0.990234,0.986979
auc,0.05,0.372297,0.267257
auc,0.075,0.370621,0.283214
auc,0.1,0.370281,0.300833
auc,0.15,0.369045,0.320822
cross_entropy,0.05,0.105134,0.120303
cross_entropy,0.075,0.104137,0.121553
cross_entropy,0.1,0.103314,0.12153
cross_entropy,0.15,0.102494,0.120324
