metric,area,comp,suff
accuracy,0.05,0.98329,0.956493
accuracy,0.075,0.979778,0.95671
accuracy,0.1,0.975003,0.956276
accuracy,0.15,0.970446,0.957618
auc,0.05,0.767295,0.572896
auc,0.075,0.761716,0.633041
auc,0.1,0.756069,0.661816
auc,0.15,0.749895,0.695933
cross_entropy,0.05,0.138671,0.214103
cross_entropy,0.075,0.143154,0.208132
cross_entropy,0.1,0.14741,0.203703
cross_entropy,0.15,0.153136,0.198318
