metric,area,comp,suff
accuracy,0.05,0.957642,0.978733
accuracy,0.075,0.95638,0.983073
accuracy,0.1,0.955078,0.985677
accuracy,0.15,0.954644,0.990234
auc,0.05,0.733463,0.796718
auc,0.075,0.702295,0.800415
auc,0.1,0.678139,0.801727
auc,0.15,0.631061,0.803828
cross_entropy,0.05,0.184985,0.158917
cross_entropy,0.075,0.194292,0.154336
cross_entropy,0.1,0.200063,0.151671
cross_entropy,0.15,0.2079,0.147939
