metric,area,comp,suff
mae,0.05,13.065395,5.97284
mae,0.075,13.760593,4.558997
mae,0.1,13.984553,3.956445
mae,0.15,14.308797,3.016626
mse,0.05,12.184504,2.445152
mse,0.075,13.247824,1.37259
mse,0.1,13.619528,1.00066
mse,0.15,14.250855,0.548065
