metric,area,comp,suff
mae,0.05,10.09979,12.451272
mae,0.075,11.300327,12.513918
mae,0.1,11.757501,12.676131
mae,0.15,12.471618,13.132081
mse,0.05,7.97273,11.308323
mse,0.075,9.754207,11.520463
mse,0.1,10.502894,11.79597
mse,0.15,11.687505,12.411115
